GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
S1PR2	SLC16A4	0	ref_10000random	0.255771	0.077493	1	0.108	0.113	0.611	0.0	0.18	0.04	0.052784	0.133179	0.121508	0	0.0	0.0	0.0	0.1176	0.0018608735	0.0035007154	0.5064	0.186
AGTR1	SALL2	0	ref_10000random	0.5063433	0.226191	0	0.423	0.196	0.305	0.0	1.044	0.77	0.052784	0.007294	0.007258	0	0.0	0.0	0.0	0.0	0.0016863932	0.0026765468	0.3918	0.122
UBE2M	APOLD1	0	ref_10000random	0.36693624	0.13075286	0	0.59	0.064	1.0	0.0	0.403	0.147	0.052784	0.620026	0.61901	0	0.0	0.0	0.0	0.0	7.66E-4	0.001337	0.4776	0.0
HTR1A	NMNAT2	0	ref_10000random	0.33788	0.070624	0	0.091	0.201	0.239	0.0	0.937	0.055	0.095715	1.870543	0.017154	0	0.162	0.0	0.0	0.3333	4.0E-6	7.0E-6	0.3545	0.0
GPR119	ARL9	0	ref_10000random	0.196282	0.024964	0	0.25383642	0.12990366	0.37760353	0.0	0.555	0.325	0.137495	0.494637	0.300125	0	0.0	0.0	0.0	0.0	3.0E-6	6.0E-6	0.51764673	0.0013292839
PSMD5	TH	0	ref_10000random	0.987509	0.722653	1	1.0	0.231	0.569	0.0	1.4	0.002	0.050673	0.004111	0.004086	0	0.0	0.0	0.0	0.0588	0.001103	0.001913	0.4547	0.0
STAG1	NDUFA10	0	ref_10000random	0.250911	0.030951	0	0.128	0.224	0.538	0.0	0.822	0.704	0.090085	1.001388	0.998612	0	0.0	0.0	0.0	0.0588	0.001732	8.07E-4	0.5887	0.0
KLF9	KLHL25	0	ref_10000random	0.285521	0.061788	0	0.0	0.225	0.642	0.0	1.176	0.812	0.095715	0.882452	0.882452	0	0.0	0.0	0.0	0.2273	1.3E-5	5.0E-6	0.6068	0.0
XPNPEP3	IGF2	0	ref_10000random	0.44604328	0.20612569	1	0.517	0.174	0.39	0.0	1.078	0.846	0.085139	0.025312	0.025294	0	0.0	0.0	0.0	0.4	0.006998	0.012087	0.4485928	0.0
SCGN	FJX1	0	ref_10000random	0.23068105	0.050900012	0	0.0	0.445	0.305	0.0	0.43951076	0.24105497	0.222178	0.859897	0.788005	0	0.0	0.002192604	0.0	0.1053	3.5E-5	6.2E-5	0.529	0.0
HNRNPU	PDZD4	0	ref_10000random	0.500795	0.275638	1	0.3450546	0.19700724	0.41501662	0.0	0.807	0.079	0.142057	1.930777	0.06903	0	0.0	0.0	0.0	0.0455	0.012009	0.021266	0.4455	0.08023865
HDAC6	LIMK2	0	ref_10000random	0.394679	0.016741	0	0.57	0.193	0.618	0.0	0.382	0.118	0.062285	1.008361	0.99148	0	0.171	0.0	0.0	0.0526	1.2E-4	7.0E-5	0.5097	1.0
RAMP2	KCTD11	0	ref_10000random	0.244421	0.037024	1	0.815	0.0	0.0	0.0	0.55	0.304	0.09853	0.451344	0.443558	0	0.0	0.0	0.0	0.1111	3.0E-6	6.0E-6	0.593	0.0
FIBCD1	EPB41L1	0	ref_10000random	0.20108	0.013812	0	1.0	0.0	0.529	0.0	0.186	0.002	0.085139	0.645394	0.645379	0	0.0	0.0	0.0	0.1111	2.21E-4	3.88E-4	0.4298	0.0
SYNRG	FSIP1	0	ref_10000random	0.27338037	0.08482228	0	0.23488487	0.13019283	0.30745396	0.0	0.4701113	0.24889934	0.16347	0.972749	0.972748	0	0.0	0.0	0.0	0.14100085	0.0015437355	0.0026567879	0.4343	9.0697466E-4
FADS3	C6orf203	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
SGCZ	TBCCD1	0	ref_10000random	0.258322	0.056257	0	0.0	0.291	0.18	0.0	0.551	0.253	0.141968	0.014097	0.010125	0	0.0	7.739843E-4	0.0	0.0952	2.0E-6	1.0E-6	0.5517	0.0
GRM3	RDH5	0	ref_10000random	0.473457	0.037311	0	0.082	0.168	0.255	0.0	0.803	0.021	0.090085	0.984714	0.984707	0	0.0	0.0	0.0	0.0	3.3E-5	4.6E-5	0.5523	0.055
ADD2	TRIM69	0	ref_10000random	0.288628	0.097105	0	0.561	0.114	0.596	0.0	0.575	0.409	0.113163	0.999175	0.999175	0	0.0	0.0	0.0	0.125	2.81E-4	4.96E-4	0.5117	0.0
AADACL4	SENP5	0	ref_10000random	0.172974	0.012674	0	0.18726815	0.13089529	0.3335169	0.0	0.137	0.035	0.162626	0.996809	0.995713	0	0.0	0.0	0.0	0.1667	9.0E-6	1.3E-5	0.4861802	0.0
WASF1	MIB2	0	ref_10000random	0.484968	0.19925404	1	0.69	0.175	0.539	0.0	0.797	0.503	0.054895	0.914528	0.914211	0	0.0	0.0	0.0	0.2105	3.6E-5	3.8E-5	0.4862	0.415
UHRF2	BHLHE41	0	ref_10000random	0.47792763	0.19466956	0	0.478	0.399	1.0	0.0	0.76388115	0.33816707	0.030417	0.86905134	0.5127805	0	0.0	0.0	0.0	0.35	3.4E-5	1.6E-5	0.5495	0.0
STK33	ZNF35	0	ref_10000random	0.182159	0.015178	0	0.128	0.147	0.81	0.0	0.611	0.377	0.095348	0.079428	0.079153	0	0.0	0.0	0.0	0.2308	1.8E-5	1.5E-5	0.4484	0.0
JOSD1	USPL1	0	ref_10000random	0.203333	0.032857	0	0.747	0.798	0.301	0.0	0.547	0.363	0.118297	0.811202	0.171392	0	0.422	0.09495812	0.0	0.35	5.0E-6	9.0E-6	0.3716	0.0
RPS27	MCMDC2	0	ref_10000random	0.39167354	0.15291338	0	0.531	0.0	0.557	0.0	0.61444384	0.3284338	0.056326	0.697784	0.697772	0	0.0	0.0	0.0	0.0	9.576832E-4	0.0015745845	0.6583	0.0
CTSZ	DYNC1I1	0	ref_10000random	0.347381	0.049156	0	0.496	0.336	0.548	0.0	0.324	0.164	0.090085	0.011638	0.011638	0	0.0	0.0	0.0	0.0	9.58E-4	0.001577	0.4841	0.0
UBE2F	MVD	0	ref_10000random	0.321335	0.073757	0	0.439	0.193	1.0	0.0	0.444	0.022	0.111754	0.950479	0.950479	0	0.0	0.0	0.0	0.0625	7.95E-4	0.001116	0.4052	0.0
RAB33A	SLC7A5	0	ref_10000random	0.373851	0.128226	0	0.36	0.279	0.36	0.0	0.218	0.028	0.087736	1.222035	0.205042	0	0.0	0.0	0.0	0.4706	1.38E-4	1.86E-4	0.3131	0.0
EDF1	OSMR	0	ref_10000random	0.272788	0.099599	0	0.545	0.173	0.34	0.0	0.729	0.451	0.062847	0.908577	0.908577	0	0.0	0.0	0.0	0.1667	0.002701	0.004754	0.5923	0.0
IL36A	LIPN	0	ref_10000random	0.27385205	0.0789623	0	0.122	0.178	0.699	0.0	0.32686138	0.1276215	0.117623	1.23E-4	1.23E-4	0	0.0	0.0	0.0	0.0909	2.0E-6	3.0E-6	0.29	0.0
PYCARD	ASNSD1	0	ref_10000random	0.262971	0.083044	0	0.477	0.383	0.643	0.0	0.44	0.342	0.051987	0.016504	0.016504	0	0.0	0.002959843	0.0	0.1111	5.56E-4	9.78E-4	0.6409	0.0
KIF9	CAMKK1	0	ref_10000random	0.4532963	0.21014561	0	0.515	0.248	0.373	0.0	0.688	0.404	0.066499	0.063239	0.063239	0	0.0	0.0	0.0	0.0	1.6E-5	2.6E-5	0.4433	0.0
CA2	OR10J3	0	ref_10000random	0.47582114	0.2101767	0	0.0	0.928	1.0	0.0	0.223	0.149	0.054895	0.101409	0.09933	0	0.0	0.0	0.0	0.0	0.003956	0.007019	0.49216378	0.0
HCCS	MAGED1	0	ref_10000random	0.330593	0.058097	0	0.181	0.196	0.74	0.0	0.408	0.21	0.09464	1.932625	0.031524	0	0.0	0.0	0.0	0.0556	2.36E-4	2.14E-4	0.4016	0.306
ITGB3BP	OR4N2	0	ref_10000random	0.174155	0.002958	0	0.0	0.933	0.529	0.0	0.36730015	0.17727971	0.052784	0.073804	0.073774	0	0.0	0.0	0.0	0.0	7.0E-6	1.1E-5	0.49226516	0.0
PVALB	TMPRSS11E	0	ref_10000random	0.502522	0.223401	0	0.087	0.0	0.351	0.0	0.543	0.211	0.140533	0.067908	0.067833	0	0.0	0.0	0.0	0.0	6.9E-5	1.0E-4	0.5701	0.0
SLC22A23	ITGA2	0	ref_10000random	0.734144	0.513541	0	1.0	0.0	0.0	0.0	0.661	0.159	0.09464	0.366551	0.366551	0	0.0	0.0	0.0	0.5	9.6E-5	1.59E-4	0.4577	0.0
AARS2	DCDC2	0	ref_10000random	0.34358695	0.13801332	0	0.328	0.112	0.606	0.0	0.162	0.086	0.117277	1.1E-5	1.0E-5	0	0.0	0.0	0.0	0.15	2.06E-4	3.24E-4	0.542	0.0
CDC25B	SCN5A	0	ref_10000random	0.440463	0.075176	1	0.543	0.241	0.418	0.0	0.91	0.426	0.052784	1.586481	0.405014	0	0.0	0.0	0.0	0.2	1.3E-5	2.2E-5	0.5209	0.362
GNL2	OBSL1	0	ref_10000random	0.4044453	0.1636892	0	0.221	0.323	0.472	6.3E-6	1.034	0.716	0.091889	0.453032	0.453032	1	0.0	0.0	0.0	0.2778	2.21E-4	3.59E-4	0.6026	0.0
EYA2	SYCP1	0	ref_10000random	0.68733835	0.3157599	0	0.271	0.232	0.681	0.0	0.896	0.75	0.066108	1.285502	0.614493	0	0.0	0.0	0.0	0.0	1.8E-5	1.9E-5	0.47	1.0
ERGIC1	C2CD3	0	ref_10000random	0.3496736	0.1189416	1	1.0	0.074	0.474	0.0	0.539	0.073	0.066617	0.714837	0.714837	0	0.0	0.0	0.0	0.3333	0.001219	0.002156	0.3987	0.0
TGFB2	RGPD8	0	ref_10000random	0.34392062	0.115627564	1	0.301	0.158	0.295	0.0	0.61445063	0.28814477	0.058744	0.7615689	0.46046165	0	0.0	0.0	0.0	0.2381	2.9E-5	1.7E-5	0.4737259	0.0
SPATA8	VWA5A	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
ABCB9	TBRG1	0	ref_10000random	0.241672	0.024045	0	1.0	0.189	0.91	0.0	0.29	0.184	0.051833	0.002981	0.002821	0	0.0	0.0016181626	0.0	0.0	1.3E-5	2.0E-6	0.6716	0.0
COG1	PIGB	0	ref_10000random	0.23237	0.035404	0	0.158	0.084	0.658	0.0	0.176	0.09	0.068477	0.10276	0.102296	0	0.0	0.0	0.0	0.25	8.7E-5	1.51E-4	0.3236	0.0
SNX27	ERMAP	0	ref_10000random	0.289319	0.094087034	1	0.815	0.107	0.452	0.0	0.412	0.152	0.14671	0.999943	0.999827	0	0.0	0.0	0.0	0.1429	2.59E-4	3.98E-4	0.6009	0.0
TM2D1	DAP3	0	ref_10000random	0.202128	0.004231	1	0.278	1.0	1.0	0.0	0.525	0.035	0.060174	0.042081	0.042042	0	0.0	0.0046522585	0.0	0.1538	9.3E-4	0.001648	0.2857	0.0
KLRF2	UBE2O	0	ref_10000random	0.25751844	0.071892634	0	0.49	0.204	0.249	0.0	0.3337701	0.15252036	0.167535	0.36346236	0.3041274	0	0.0	0.0	0.0	0.1	0.0011187752	0.0019613628	0.5216	0.0
H1FOO	OR4K2	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
CARD16	PDIA6	0	ref_10000random	0.36618823	0.14985928	0	0.634	0.282	0.204	0.0	0.4203494	0.1907588	0.101352	0.160755	0.080427	0	0.0	0.0	0.0	0.2941	0.007691	0.01341	0.5485	0.0
IL7R	ARNTL2	0	ref_10000random	0.676446	0.483416	0	0.211	0.349	0.355	0.0	0.761	0.257	0.054895	6.0E-6	1.0E-6	0	0.0	0.0	0.0	0.0714	2.0E-6	2.0E-6	0.3997	1.0
TOB1	MATN1	0	ref_10000random	0.386087	0.055629	0	1.0	0.111	0.175	0.0	0.912	0.534	0.095715	0.803478	0.79293	0	0.0	0.0	0.0	0.1	8.0E-6	3.0E-6	0.5545	0.467
TMEM30B	MANBA	0	ref_10000random	0.464744	0.197218	0	0.141	0.128	0.749	0.0	0.199	0.011	0.075548	0.021182	0.021182	0	0.0	0.0	0.0	0.2273	9.344289E-4	0.0015563493	0.5499	0.0
TNFAIP2	MMP14	0	ref_10000random	0.976626	0.138311	1	0.815	0.189	0.466	0.0	0.591	0.355	0.060626	0.989802	0.984445	0	0.0	0.0	0.0	0.3333	1.6E-4	9.5E-5	0.3495	0.0
IMMP1L	C8orf76	0	ref_10000random	0.24719071	0.066833474	0	0.30706263	0.055883195	0.2989983	0.0	0.479	0.051	0.169822	0.02073	0.020696	0	0.0	0.0	0.0	0.0769	8.0E-6	5.0E-6	0.3519	0.011152041
ATP5I	OPHN1	0	ref_10000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
ZFX	PPFIBP2	0	ref_10000random	0.340605	0.135019	1	0.295	0.0	0.252	0.0	0.484	0.274	0.105326	0.986133	0.986133	0	0.0	0.0	0.0	0.2632	4.2E-5	5.1E-5	0.4941	0.0
TTN	RAB18	0	ref_10000random	0.493785	0.274579	1	0.549	0.322	0.516	6.2129055E-7	0.518	0.186	0.065102	0.955009	0.955009	0	0.0	0.0	0.0	0.0	0.00209	0.002774	0.5695	0.246
HSF4	CAPN14	0	ref_10000random	0.27620044	0.08655238	0	0.117	0.166	0.506	0.0	0.39139736	0.18164529	0.150537	0.45825267	0.37359166	0	0.0	0.0	0.0	0.0	0.0010838882	0.0019269015	0.5298	0.0
DENND6A	SUSD2	0	ref_10000random	0.26513046	0.07449959	0	0.181	0.282	0.342	0.0	0.50293016	0.24470383	0.151523	0.852273	0.852273	0	0.0	0.0	0.0	0.25	6.3E-5	5.5E-5	0.4857	0.0
RNF14	FAM98A	0	ref_10000random	0.240829	0.029162	0	0.546	0.39	0.699	3.2E-5	0.893	0.597	0.101151	0.69695	0.68188	0	0.0	0.0	0.0	0.2	5.68E-4	9.02E-4	0.4749	0.0
SLC6A3	ZNF408	0	ref_10000random	0.462849	0.280589	0	0.493	0.0	0.506	0.0	0.259	0.139	0.105568	0.997045	0.997029	0	0.0	0.0	0.0	0.0	3.3E-5	5.7E-5	0.375	0.0
SERPINE2	TRIM54	0	ref_10000random	0.775826	0.503063	0	0.578	0.233	0.317	0.0	0.332	0.114	0.101345	0.643025	0.643023	0	0.0	0.0	0.0	0.0	2.74E-4	4.43E-4	0.5209	0.0
BLCAP	SPEF2	0	ref_10000random	0.267751	0.044012	1	0.0	0.0	0.0	0.0	0.75	0.546	0.155117	0.468529	0.468529	0	0.0	0.0	0.0	0.0	4.0E-6	7.0E-6	0.6244	0.0
ZFYVE16	GPCPD1	0	ref_10000random	0.29662496	0.08925762	0	0.141	0.153	0.0	0.0	0.44299442	0.18914244	0.071597	0.125572	0.125572	0	0.0	0.0	0.0	0.3333	1.18E-4	8.0E-5	0.202	0.0
CHKB	USP54	0	ref_10000random	0.31447554	0.10280761	0	0.14	0.0	0.0	0.0	0.307	0.113	0.10504	6.84E-4	6.06E-4	0	0.0	0.0	0.0	0.1176	8.1E-5	1.05E-4	0.5688	0.0
UROD	AP4E1	0	ref_10000random	0.328261	0.129116	1	1.0	0.058	0.545	0.0	0.833	0.113	0.05814	0.980004	0.97972	0	0.0	0.0	0.0	0.1765	0.001115	0.001958	0.55	0.113
VAV1	IL7R	0	ref_10000random	1.11788	0.041982	1	0.533	0.606	0.668	1.6E-4	1.242	0.224	0.022521	0.999997	0.999989	0	0.294	0.0	0.0	0.4286	2.69E-4	4.72E-4	0.394	0.389
KIAA0319L	CMTM2	0	ref_10000random	0.183718	0.042694	0	0.0	0.0	0.305	0.0	0.236	0.142	0.144276	0.188565	0.188523	0	0.0	0.0	0.0	0.0	9.8E-5	1.57E-4	0.511	0.0
EFCAB11	DLEC1	0	ref_10000random	0.30213103	0.1054763	0	0.2582621	0.12908764	0.31100363	0.0	0.36575034	0.16349806	0.10797015	0.020262	0.020262	0	0.0	0.0	0.0	0.1	1.3E-5	5.0E-6	0.4505	0.033808745
ZNF350	PTCRA	0	ref_10000random	0.359247	0.024384	0	1.0	0.084	0.0	0.0	0.356	0.046	0.052784	0.011659	0.011131	0	0.0	0.0	0.0	0.0769	6.0E-6	3.0E-6	0.5826	0.517
TP53BP2	MMP26	0	ref_10000random	0.231063	0.024653	1	0.125	0.217	0.262	0.0	0.424	0.36	0.057007	0.02419	0.020153	0	0.0	0.0	0.0	0.0	3.1E-5	5.4E-5	0.5902	0.53
ZNF431	DLC1	0	ref_10000random	0.35126686	0.11909443	1	0.297	0.102	1.0	0.0	0.409	0.061	0.071786	0.993041	0.992574	0	0.0	0.0	0.0	0.1304	4.0E-6	2.0E-6	0.5972	0.0
ISL1	PANK3	0	ref_10000random	0.3613117	0.1311291	1	0.313	0.079	0.846	0.0	0.465	0.297	0.054895	0.606418	0.605853	0	0.0	0.0	0.0	0.1176	1.0E-5	1.5E-5	0.5249	0.0
SMIM2	ASPM	0	ref_10000random	0.3169629	0.0995599	0	0.2992522	0.16233484	0.39546612	0.0	0.47042498	0.21728297	0.11944	0.6298121	0.43434379	0	0.0	0.0	0.0011986262	0.2	2.0E-5	3.1E-5	0.562	0.03957399
SLC10A4	BBS2	0	ref_10000random	0.30181095	0.09201187	0	0.055	0.276	0.0	0.0	0.184	0.11	0.094965	0.167299	0.167299	0	0.0	0.0012429716	0.0	0.0526	2.6E-5	2.7E-5	0.6263	0.0
HNRNPU	METTL23	0	ref_10000random	0.3869621	0.15138997	1	0.426	0.261	0.624	0.0	0.7074508	0.33964527	0.083882	1.113141	0.886666	0	0.0	0.0	0.0	0.6	0.011999	0.021284	0.5781	0.0
SOAT1	ZNF704	0	ref_10000random	0.616403	0.385732	0	0.0	0.0	0.0	0.0	0.267	0.113	0.131098	0.972659	0.972626	0	0.0	0.0	0.0	0.125	1.56E-4	2.49E-4	0.5462	0.0
ZMYND11	CAP1	0	ref_10000random	0.233796	0.006645	0	0.44	0.295	0.304	0.0	0.36	0.044	0.054895	1.585904	0.414023	0	0.313	0.0	0.0	0.2727	0.014322	0.025331	0.5223	0.0
SLTM	BRF2	0	ref_10000random	0.233202	0.032148	0	0.463	0.602	0.919	0.0	1.387	0.037	0.060174	0.999996	0.999996	0	0.0	0.0023387943	0.0	0.3889	4.77E-4	8.13E-4	0.5828	0.0
SEMA3E	OR10H1	0	ref_10000random	0.206659	0.016652	0	0.169	0.29	0.538	0.0	0.206	0.048	0.090085	0.667513	0.606617	0	0.0	0.0	0.0	0.1429	0.0015566365	0.0027663163	0.4982	0.0
COASY	BPHL	0	ref_10000random	0.205773	0.001255	0	0.18	0.25	0.68	1.7E-4	0.135	0.095	0.094146	1.95E-4	1.95E-4	0	0.0	0.022379287	0.0	0.0	9.28E-4	8.6E-4	0.5056	0.0
RHOXF2	ABR	0	ref_10000random	0.4175473	0.1850504	0	0.573	0.343	0.0	0.0	0.523	0.481	0.109068	1.592908	0.406991	0	0.0	0.0	0.0	0.0	6.5E-5	6.0E-5	0.5090092	0.0
ZNF100	PRTN3	0	ref_10000random	0.2951874	0.092725016	0	0.214	0.0	0.0	0.0	0.245	0.035	0.099026	8.31E-4	8.31E-4	0	0.0	0.0	0.0	0.0588	0.00115	0.002033	0.5348	0.0
KLF9	OR11H4	0	ref_10000random	0.4428663	0.20945773	0	0.15	0.175	0.55	0.0	1.056	0.932	0.0929	0.882515	0.88239	0	0.0	0.0	0.0	0.0	0.0013189202	0.0021153602	0.541665	0.0
FANCG	JSRP1	0	ref_10000random	0.480951	0.331211	0	0.0	0.087	0.737	0.0	0.42708826	0.24040999	0.092007	0.0	0.0	0	0.0	0.0	0.0	0.0769	6.0E-6	3.0E-6	0.4998	0.0
RBM27	TERF2	0	ref_10000random	0.298743	0.082104	1	0.36	0.12	1.0	0.0	0.832	0.146	0.035988	1.927472	0.072528	0	0.0	0.0	0.0	0.2778	3.47E-4	3.8E-5	0.3343	0.0
ZDHHC22	ANXA2R	0	ref_10000random	0.30299714	0.105005056	0	0.2291015	0.1227425	0.33013684	0.0	0.38414726	0.18439184	0.156734	0.318484	0.318478	0	0.0	4.5352554E-4	0.0	0.0	0.0	0.0	0.6614	0.023242632
DDX23	ADAMTS12	0	ref_10000random	0.255397	0.013955	0	0.546	0.149	0.0	0.0	0.453	0.271	0.0929	0.999558	0.999558	0	0.0	0.0	0.0	0.2	6.79E-4	0.001143	0.5656	0.0
CAV2	C16orf54	0	ref_10000random	0.30062923	0.09968535	0	0.40740353	0.21209984	0.39013013	0.0	0.255	0.007	0.087251	0.672197	0.663964	0	0.0	5.8142573E-4	0.0	0.0526	1.36E-4	2.29E-4	0.5893	0.009868524
VDAC1	SMARCA2	0	ref_10000random	0.5447117	0.20906296	1	0.524	0.186	0.578	0.0	0.92460334	0.3386679	0.052784	1.975593	0.024403	0	0.0	0.0	0.0	0.1333	0.008437	0.014281	0.3768	0.537
A4GALT	SPRTN	0	ref_10000random	0.40902054	0.16793944	0	0.158	0.216	0.325	0.0	0.6159864	0.32609904	0.108444	1.092934	0.869737	0	0.0	0.0	0.0	0.16	7.0E-6	1.0E-6	0.5455	0.0
ZNF41	CCDC42	0	ref_10000random	0.229425	0.028867	0	1.0	0.0	0.0	0.0	0.203	0.047	0.120035	0.001407	0.001373	0	0.0	0.0	0.0	0.0	8.0E-6	7.0E-6	0.5537	0.0
BROX	PEMT	0	ref_10000random	0.3784979	0.15084738	0	0.37722188	0.18846232	0.41014758	0.0	0.51410365	0.26532578	0.080529	0.367778	0.367728	0	0.0	6.0031198E-5	0.0	0.0588	4.55E-4	7.6E-4	0.573	0.08616926
GTF2A1L	MEPCE	0	ref_10000random	0.210721	0.003466	0	0.235	0.43	0.0	0.0	0.5217448	0.25731355	0.105133	0.99681	0.996809	0	0.0	0.0	0.0	0.25	1.39E-4	2.43E-4	0.5404	0.0
ZNF544	ACADVL	0	ref_10000random	0.3714538	0.15904549	0	0.211	0.0	1.0	0.0	0.634	0.474	0.181565	0.0	0.0	0	0.0	0.0	0.0	0.1667	0.003482	0.006175	0.5289	0.0
SF3B5	ZNF100	0	ref_10000random	0.27025747	0.06925567	0	0.0	0.0	0.0	0.0	0.241	0.031	0.09847	0.600475	0.600475	0	0.0	0.0	0.0	0.1875	9.7E-4	0.001714	0.4776	0.0
RPL12	RRP7A	0	ref_10000random	0.362158	0.13108218	0	0.846	0.463	0.345	0.0	0.5774374	0.26098883	0.052229	0.166729	0.161983	0	0.0	0.0	0.0	0.4118	0.009129	0.01535	0.4311	0.0
WNT2B	FAM81B	0	ref_10000random	0.24939963	0.061716802	0	0.29864058	0.15209058	0.32178283	0.0	0.097	0.021	0.120455	0.285542	0.285532	0	0.0	0.0	0.0	0.1429	9.0E-6	1.7E-5	0.5158	0.009753781
SLC22A25	GOLGA2	0	ref_10000random	0.3077694	0.10456859	0	0.0	0.407	0.331	0.0	0.177	0.057	0.172043	0.994926	0.994926	0	0.0	0.0018670787	0.0	0.0	3.11E-4	5.46E-4	0.6772	0.0
RHBDL3	MEGF6	0	ref_10000random	0.206429	0.008802	0	0.12	0.0	0.0	0.0	0.226	0.032	0.116603	0.001523	0.001523	0	0.0	0.0	0.0	0.0	1.6E-5	2.0E-5	0.6103	0.0
BAD	STAT5A	0	ref_10000random	1.123776	0.056186	2	0.465	0.391	0.737	0.0	0.855	0.505	0.023929	1.000281	0.999451	0	0.187	0.0	0.0	0.0952	5.62E-4	1.66E-4	0.5816	0.632
SULT2A1	CHST3	0	ref_10000random	0.497853	0.220627	0	0.787	0.414	0.431	1.5E-4	0.254	0.132	0.054895	0.165929	0.165928	0	0.224	0.0	1.0	0.0	1.41E-4	2.24E-4	0.5269	0.0
RNASE11	OR51G2	0	ref_10000random	0.24773669	0.07029292	0	0.0	0.0	0.0	0.0	0.122	0.066	0.087251	0.004093	0.002108	0	0.0	0.0	0.0	0.0	0.0015218528	0.002802821	0.5120714	0.0
TMPRSS13	IRF3	0	ref_10000random	0.518674	0.159261	0	0.12	0.0	0.132	0.0	0.229	0.061	0.063889	0.003278	0.003157	0	0.0	0.0	0.0	0.2105	2.0E-4	2.94E-4	0.5024	0.533
TRIM69	RNF32	0	ref_10000random	0.203667	0.012145	0	0.3954745	0.17328793	0.3817994	0.0	0.267	0.101	0.090489	0.0	0.0	0	0.0	0.0	0.2	0.1429	3.0E-6	3.0E-6	0.3846	0.016282942
ZNF691	NHS	0	ref_10000random	0.234042	0.061405	0	0.0	0.041	0.889	0.0	0.247	0.049	0.104141	1.417221	0.581703	0	0.0	0.0	0.0	0.4211	0.0010757963	0.0018907309	0.6157	0.0
VAT1	DENND1C	0	ref_10000random	0.29280147	0.09959781	0	0.0	0.234	0.272	0.0	0.281	0.073	0.117051	0.055962	0.01605	0	0.0	0.0	0.0	0.0526	0.001882	0.003093	0.3598	0.0
PTBP3	NEK8	0	ref_10000random	0.342929	0.1231747	0	0.367	0.351	0.0	0.0	0.60793513	0.30027398	0.115544	0.978778	0.978775	0	0.0	0.0	0.0	0.35	0.0010856191	0.0019129519	0.559	0.0
RLBP1	CENPQ	0	ref_10000random	0.321094	0.111318	0	0.0	0.087	0.539	0.0	0.381	0.087	0.076009	5.5E-5	5.3E-5	0	0.0	0.0	0.0	0.0	8.6E-5	8.9E-5	0.4261	0.0
FICD	EPC1	0	ref_10000random	0.213952	0.023641	1	0.486	0.263	0.483	0.0	0.424	0.158	0.102875	1.006379	0.993607	0	0.0	0.0	0.0	0.0952	8.0E-6	1.5E-5	0.4935	0.0
ZNF763	PRLHR	0	ref_10000random	0.30357698	0.10241515	0	0.214	0.0	0.0	0.0	0.34727702	0.16505858	0.104141	6.63E-4	1.9E-4	0	0.0	0.0	0.0	0.05	4.0E-6	5.0E-6	0.5443	0.0
ARVCF	RPS4X	0	ref_10000random	0.47236356	0.20921281	0	0.664	0.121	0.523	0.0	1.117	0.691	0.052784	0.88615	0.886149	0	0.0	0.0	0.0	0.0	0.011059	0.019532	0.5091	0.0
SCP2	PLEKHM1	0	ref_10000random	0.27469364	0.07488419	0	0.0	0.131	0.64	0.0	0.351	0.161	0.147795	0.840683	0.840403	0	0.0	0.0	0.0	0.0	0.001547	0.002718	0.5627	0.0
ADH6	SCAI	0	ref_10000random	0.29212314	0.08399575	0	0.199	0.112	0.333	0.0	0.4825559	0.2348748	0.17978	1.001462	0.997429	0	0.0	0.0	0.0	0.0	3.55E-4	5.95E-4	0.5215	0.0
SHCBP1	BMP10	0	ref_10000random	0.320455	0.121299	1	1.0	0.254	0.0	0.0	0.453	0.121	0.095715	0.722722	0.722711	0	0.0	0.0	0.0	0.0	2.4E-5	2.6E-5	0.5569	0.0
SLC7A6	HEG1	0	ref_10000random	0.23524404	0.05066664	1	0.108	0.13	0.189	0.0	0.415	0.173	0.151314	0.022435	0.022422	0	0.0	0.0	0.0	0.4286	1.71E-4	1.92E-4	0.3082	0.0
HCAR2	BCS1L	0	ref_10000random	0.44796288	0.15938798	0	0.131	0.091	0.217	0.0	0.44002882	0.20566714	0.095715	0.020109	0.020109	0	0.0	0.0	0.0	0.1429	2.55E-4	4.4E-4	0.5624	0.614
THAP2	RAI14	0	ref_10000random	0.214192	0.013829	0	0.0	0.0	0.904	0.0	0.239	0.155	0.067358	0.487708	0.487605	0	0.0	0.0	0.0	0.1875	1.48E-4	2.31E-4	0.5059	0.0
TFEB	ZNF513	0	ref_10000random	0.3494877	0.10584352	1	0.798	0.272	0.765	0.0	0.685	0.151	0.09853	1.909596	0.028119	0	0.0	0.0	0.0	0.2143	1.35E-4	2.14E-4	0.3411	0.0
